noise_sigma,strategy,win,seed,threshold_val,total_bytes_mbit,recall,med_latency,miss_rate
0.2,Smooth,2,8,0.3500000000000001,249.69000000000003,0.27531645569620256,1.0,0.38095238095238093
0.2,Smooth,3,8,0.3500000000000001,78.75000000000001,0.16772151898734178,2.0,0.42857142857142855
0.2,Smooth,5,8,0.3500000000000001,13.3,0.08860759493670886,3.0,0.7619047619047619
0.2,MGL,2,8,0.3500000000000001,1268.3825000000002,0.4873417721518987,0.5,0.047619047619047616
0.2,MGL,3,8,0.3500000000000001,1135.3825000000002,0.439873417721519,0.0,0.14285714285714285
0.2,MGL,5,8,0.3500000000000001,1089.8125000000002,0.3860759493670886,0.0,0.14285714285714285
0.2,Binary,0,8,0.4,589.0500000000001,0.2911392405063291,1.0,0.23809523809523808
0.2,Smooth,2,8,0.4,101.57000000000001,0.15822784810126583,1.0,0.5238095238095238
0.2,Smooth,3,8,0.4,24.080000000000002,0.08227848101265822,2.0,0.7142857142857143
0.2,Smooth,5,8,0.4,3.6400000000000006,0.03164556962025317,2.0,0.8095238095238095
0.2,MGL,2,8,0.4,816.0550000000001,0.4208860759493671,1.0,0.09523809523809523
0.2,MGL,3,8,0.4,720.225,0.36075949367088606,1.0,0.23809523809523808
0.2,MGL,5,8,0.4,692.015,0.2974683544303797,1.0,0.23809523809523808
0.2,Binary,0,8,0.45000000000000007,333.69000000000005,0.17088607594936708,1.0,0.38095238095238093
0.2,Smooth,2,8,0.45000000000000007,35.56,0.07911392405063292,2.0,0.6190476190476191
0.2,Smooth,3,8,0.45000000000000007,6.23,0.03481012658227848,2.0,0.8571428571428571
0.2,Smooth,5,8,0.45000000000000007,0.9100000000000001,0.0031645569620253164,0.0,0.9523809523809523
0.2,MGL,2,8,0.45000000000000007,502.1000000000001,0.27531645569620256,1.0,0.19047619047619047
0.2,MGL,3,8,0.45000000000000007,439.87000000000006,0.22784810126582278,1.0,0.3333333333333333
0.2,MGL,5,8,0.45000000000000007,424.4700000000001,0.18037974683544303,1.0,0.38095238095238093
0.2,Binary,0,8,0.5000000000000001,178.64000000000001,0.12025316455696203,1.0,0.47619047619047616
0.2,Smooth,2,8,0.5000000000000001,12.250000000000002,0.02531645569620253,3.0,0.9047619047619048
0.2,Smooth,3,8,0.5000000000000001,1.2600000000000002,0.00949367088607595,0.0,0.9523809523809523
0.2,Smooth,5,8,0.5000000000000001,0.21000000000000002,0.0,,1.0
0.2,MGL,2,8,0.5000000000000001,302.80000000000007,0.2120253164556962,2.0,0.2857142857142857
0.2,MGL,3,8,0.5000000000000001,264.51000000000005,0.16455696202531644,1.5,0.42857142857142855
0.2,MGL,5,8,0.5000000000000001,256.46000000000004,0.12974683544303797,1.0,0.47619047619047616
0.2,Binary,0,8,0.55,93.10000000000001,0.08544303797468354,0.0,0.7142857142857143
0.2,Smooth,2,8,0.55,3.5700000000000003,0.015822784810126583,3.0,0.9047619047619048
0.2,Smooth,3,8,0.55,0.28,0.0031645569620253164,0.0,0.9523809523809523
0.2,Smooth,5,8,0.55,0.07,0.0,,1.0
0.2,MGL,2,8,0.55,186.08000000000004,0.14240506329113925,2.0,0.5714285714285714
0.2,MGL,3,8,0.55,162.28000000000003,0.11392405063291139,0.0,0.6666666666666666
0.2,MGL,5,8,0.55,158.29000000000002,0.08860759493670886,0.0,0.7142857142857143
0.2,Binary,0,9,0.1,6132.14,0.8227848101265823,0.0,0.0
0.2,Smooth,2,9,0.1,7020.160000000001,0.9018987341772152,0.0,0.0
0.2,Smooth,3,9,0.1,7168.35,0.9050632911392406,0.0,0.0
0.2,Smooth,5,9,0.1,7272.160000000001,0.9018987341772152,0.0,0.0
0.2,MGL,2,9,0.1,6132.14,0.8227848101265823,0.0,0.0
0.2,MGL,3,9,0.1,6132.14,0.8227848101265823,0.0,0.0
0.2,MGL,5,9,0.1,6132.14,0.8227848101265823,0.0,0.0
0.2,Binary,0,9,0.15000000000000002,4669.21,0.7753164556962026,0.0,0.0
0.2,Smooth,2,9,0.15000000000000002,4271.68,0.8069620253164557,0.0,0.0
0.2,Smooth,3,9,0.15000000000000002,3763.0600000000004,0.7848101265822784,0.0,0.0
0.2,Smooth,5,9,0.15000000000000002,3033.1000000000004,0.7215189873417721,0.0,0.0
0.2,MGL,2,9,0.15000000000000002,4669.21,0.7753164556962026,0.0,0.0
0.2,MGL,3,9,0.15000000000000002,4669.21,0.7753164556962026,0.0,0.0
0.2,MGL,5,9,0.15000000000000002,4669.21,0.7753164556962026,0.0,0.0
0.2,Binary,0,9,0.2,3387.7900000000004,0.6930379746835443,0.0,0.0
0.2,Smooth,2,9,0.2,2369.0800000000004,0.6740506329113924,0.0,0.0
0.2,Smooth,3,9,0.2,1716.8200000000002,0.6139240506329114,0.0,0.047619047619047616
0.2,Smooth,5,9,0.2,986.7900000000001,0.5379746835443038,1.0,0.19047619047619047
0.2,MGL,2,9,0.2,3387.7900000000004,0.6930379746835443,0.0,0.0
0.2,MGL,3,9,0.2,3387.7900000000004,0.6930379746835443,0.0,0.0
0.2,MGL,5,9,0.2,3387.7900000000004,0.6930379746835443,0.0,0.0
0.2,Binary,0,9,0.25,2346.96,0.5822784810126582,0.0,0.0
0.2,Smooth,2,9,0.25,1211.7700000000002,0.5506329113924051,1.0,0.047619047619047616
0.2,Smooth,3,9,0.25,685.0200000000001,0.4462025316455696,1.0,0.14285714285714285
0.2,Smooth,5,9,0.25,262.01000000000005,0.3069620253164557,2.0,0.2857142857142857
0.2,MGL,2,9,0.25,2775.0850000000005,0.6645569620253164,0.0,0.0
0.2,MGL,3,9,0.25,2566.275,0.6392405063291139,0.0,0.0
0.2,MGL,5,9,0.25,2472.0550000000003,0.6107594936708861,0.0,0.0
0.2,Binary,0,9,0.30000000000000004,1551.13,0.4936708860759494,0.5,0.047619047619047616
0.2,Smooth,2,9,0.30000000000000004,564.2700000000001,0.3987341772151899,1.0,0.09523809523809523
0.2,Smooth,3,9,0.30000000000000004,243.95000000000002,0.30063291139240506,2.0,0.23809523809523808
0.2,Smooth,5,9,0.30000000000000004,56.980000000000004,0.14556962025316456,2.0,0.42857142857142855
0.2,MGL,2,9,0.30000000000000004,1920.6500000000003,0.5981012658227848,0.5,0.047619047619047616
0.2,MGL,3,9,0.30000000000000004,1744.4600000000003,0.5632911392405063,0.5,0.047619047619047616
0.2,MGL,5,9,0.30000000000000004,1673.2700000000002,0.5158227848101266,0.5,0.047619047619047616
0.2,Binary,0,9,0.3500000000000001,976.9900000000001,0.3860759493670886,1.0,0.047619047619047616
0.2,Smooth,2,9,0.3500000000000001,249.13000000000002,0.2626582278481013,1.0,0.2857142857142857
0.2,Smooth,3,9,0.3500000000000001,74.83000000000001,0.13924050632911392,2.0,0.38095238095238093
0.2,Smooth,5,9,0.3500000000000001,13.440000000000001,0.056962025316455694,3.0,0.7619047619047619
0.2,MGL,2,9,0.3500000000000001,1277.5650000000003,0.49683544303797467,1.0,0.047619047619047616
0.2,MGL,3,9,0.3500000000000001,1140.7150000000001,0.4525316455696203,1.0,0.047619047619047616
0.2,MGL,5,9,0.3500000000000001,1091.5750000000003,0.39556962025316456,1.0,0.047619047619047616
0.2,Binary,0,9,0.4,587.72,0.3037974683544304,1.0,0.14285714285714285
0.2,Smooth,2,9,0.4,97.72000000000001,0.15822784810126583,2.0,0.47619047619047616
0.2,Smooth,3,9,0.4,21.21,0.07911392405063292,2.5,0.5238095238095238
0.2,Smooth,5,9,0.4,3.43,0.015822784810126583,4.0,0.8571428571428571
0.2,MGL,2,9,0.4,817.4325000000001,0.41139240506329117,1.0,0.09523809523809523
0.2,MGL,3,9,0.4,721.1125000000001,0.36075949367088606,1.0,0.09523809523809523
0.2,MGL,5,9,0.4,690.9425000000001,0.3069620253164557,1.0,0.14285714285714285
0.2,Binary,0,9,0.45000000000000007,332.50000000000006,0.19936708860759494,1.0,0.23809523809523808
0.2,Smooth,2,9,0.45000000000000007,34.300000000000004,0.06645569620253164,3.0,0.6666666666666666
0.2,Smooth,3,9,0.45000000000000007,5.670000000000001,0.028481012658227847,3.0,0.7619047619047619
0.2,Smooth,5,9,0.45000000000000007,0.8400000000000001,0.0,,1.0
0.2,MGL,2,9,0.45000000000000007,506.51250000000005,0.31645569620253167,1.0,0.14285714285714285
0.2,MGL,3,9,0.45000000000000007,441.4125000000001,0.25949367088607594,1.0,0.23809523809523808
0.2,MGL,5,9,0.45000000000000007,424.26250000000005,0.2120253164556962,1.0,0.23809523809523808
0.2,Binary,0,9,0.5000000000000001,186.41000000000003,0.13924050632911392,1.0,0.47619047619047616
0.2,Smooth,2,9,0.5000000000000001,10.290000000000001,0.028481012658227847,2.5,0.8095238095238095
0.2,Smooth,3,9,0.5000000000000001,1.4700000000000002,0.006329113924050633,3.5,0.9047619047619048
0.2,Smooth,5,9,0.5000000000000001,0.28,0.0,,1.0
0.2,MGL,2,9,0.5000000000000001,317.05250000000007,0.25,1.0,0.19047619047619047
0.2,MGL,3,9,0.5000000000000001,274.77250000000004,0.189873417721519,1.0,0.3333333333333333
0.2,MGL,5,9,0.5000000000000001,264.83250000000004,0.14873417721518986,1.0,0.47619047619047616
0.2,Binary,0,9,0.55,95.06,0.0949367088607595,1.0,0.5238095238095238
0.2,Smooth,2,9,0.55,3.5000000000000004,0.012658227848101266,2.0,0.8571428571428571
0.2,Smooth,3,9,0.55,0.21000000000000002,0.0,,1.0
0.2,Smooth,5,9,0.55,0.0,0.0,,1.0
0.2,MGL,2,9,0.55,190.88500000000002,0.1930379746835443,1.5,0.23809523809523808
0.2,MGL,3,9,0.55,166.03500000000003,0.1360759493670886,1.0,0.47619047619047616
0.2,MGL,5,9,0.55,160.995,0.10126582278481013,1.0,0.5238095238095238
0.3,Binary,0,0,0.1,6871.97,0.7310126582278481,0.0,0.0
0.3,Smooth,2,0,0.1,8766.380000000001,0.8575949367088608,0.0,0.0
0.3,Smooth,3,0,0.1,9561.160000000002,0.8924050632911392,0.0,0.0
0.3,Smooth,5,0,0.1,10459.050000000001,0.9240506329113924,0.0,0.047619047619047616
0.3,MGL,2,0,0.1,6871.97,0.7310126582278481,0.0,0.0
0.3,MGL,3,0,0.1,6871.97,0.7310126582278481,0.0,0.0
0.3,MGL,5,0,0.1,6871.97,0.7310126582278481,0.0,0.0
0.3,Binary,0,0,0.15000000000000002,5813.85,0.6518987341772152,0.0,0.0
0.3,Smooth,2,0,0.15000000000000002,6576.290000000001,0.7436708860759493,0.0,0.047619047619047616
0.3,Smooth,3,0,0.15000000000000002,6647.27,0.7658227848101266,0.0,0.09523809523809523
0.3,Smooth,5,0,0.15000000000000002,6613.670000000001,0.8006329113924051,0.0,0.09523809523809523
0.3,MGL,2,0,0.15000000000000002,5813.85,0.6518987341772152,0.0,0.0
0.3,MGL,3,0,0.15000000000000002,5813.85,0.6518987341772152,0.0,0.0
0.3,MGL,5,0,0.15000000000000002,5813.85,0.6518987341772152,0.0,0.0
0.3,Binary,0,0,0.2,4828.530000000001,0.6044303797468354,0.0,0.0
0.3,Smooth,2,0,0.2,4700.43,0.6424050632911392,0.0,0.09523809523809523
0.3,Smooth,3,0,0.2,4264.05,0.629746835443038,0.0,0.14285714285714285
0.3,Smooth,5,0,0.2,3612.6300000000006,0.6392405063291139,0.0,0.14285714285714285
0.3,MGL,2,0,0.2,4828.530000000001,0.6044303797468354,0.0,0.0
0.3,MGL,3,0,0.2,4828.530000000001,0.6044303797468354,0.0,0.0
0.3,MGL,5,0,0.2,4828.530000000001,0.6044303797468354,0.0,0.0
0.3,Binary,0,0,0.25,3923.57,0.5316455696202531,0.0,0.0
0.3,Smooth,2,0,0.25,3195.9900000000002,0.5253164556962026,0.0,0.19047619047619047
0.3,Smooth,3,0,0.25,2539.67,0.5126582278481012,0.5,0.14285714285714285
0.3,Smooth,5,0,0.25,1696.8000000000002,0.4272151898734177,1.0,0.23809523809523808
0.3,MGL,2,0,0.25,4365.515,0.6107594936708861,0.0,0.0
0.3,MGL,3,0,0.25,4148.375,0.5822784810126582,0.0,0.0
0.3,MGL,5,0,0.25,4032.805,0.5379746835443038,0.0,0.0
0.3,Binary,0,0,0.30000000000000004,3117.8700000000003,0.4525316455696203,1.0,0.19047619047619047
0.3,Smooth,2,0,0.30000000000000004,2060.17,0.39556962025316456,1.0,0.3333333333333333
0.3,Smooth,3,0,0.30000000000000004,1411.2700000000002,0.37658227848101267,1.0,0.2857142857142857
0.3,Smooth,5,0,0.30000000000000004,707.07,0.2689873417721519,1.0,0.47619047619047616
0.3,MGL,2,0,0.30000000000000004,3547.425,0.5189873417721519,1.0,0.19047619047619047
0.3,MGL,3,0,0.30000000000000004,3333.925,0.4936708860759494,1.0,0.19047619047619047
0.3,MGL,5,0,0.30000000000000004,3231.5150000000003,0.45569620253164556,1.0,0.19047619047619047
0.3,Binary,0,0,0.3500000000000001,2432.5000000000005,0.4050632911392405,1.0,0.23809523809523808
0.3,Smooth,2,0,0.3500000000000001,1279.1100000000001,0.31329113924050633,1.0,0.38095238095238093
0.3,Smooth,3,0,0.3500000000000001,731.0100000000001,0.23417721518987342,1.0,0.6190476190476191
0.3,Smooth,5,0,0.3500000000000001,266.42,0.14556962025316456,2.0,0.6666666666666666
0.3,MGL,2,0,0.3500000000000001,2832.4300000000003,0.4588607594936709,1.0,0.23809523809523808
0.3,MGL,3,0,0.3500000000000001,2631.9500000000003,0.43037974683544306,1.0,0.23809523809523808
0.3,MGL,5,0,0.3500000000000001,2548.3,0.4050632911392405,1.0,0.23809523809523808
0.3,Binary,0,0,0.4,1847.8600000000001,0.31962025316455694,1.0,0.42857142857142855
0.3,Smooth,2,0,0.4,772.8700000000001,0.22784810126582278,1.0,0.5714285714285714
0.3,Smooth,3,0,0.4,354.13000000000005,0.17405063291139242,1.0,0.7142857142857143
0.3,Smooth,5,0,0.4,88.27000000000001,0.09177215189873418,2.0,0.8095238095238095
0.3,MGL,2,0,0.4,2209.2525,0.370253164556962,1.0,0.38095238095238093
0.3,MGL,3,0,0.4,2031.0325000000003,0.34177215189873417,1.0,0.42857142857142855
0.3,MGL,5,0,0.4,1963.5525000000002,0.31962025316455694,1.0,0.42857142857142855
0.3,Binary,0,0,0.45000000000000007,1381.94,0.2689873417721519,1.5,0.5238095238095238
0.3,Smooth,2,0,0.45000000000000007,445.20000000000005,0.1550632911392405,1.0,0.7142857142857143
0.3,Smooth,3,0,0.45000000000000007,157.22000000000003,0.11392405063291139,1.0,0.7619047619047619
0.3,Smooth,5,0,0.45000000000000007,28.700000000000003,0.05063291139240506,1.5,0.9047619047619048
0.3,MGL,2,0,0.45000000000000007,1701.3100000000002,0.31962025316455694,2.0,0.42857142857142855
0.3,MGL,3,0,0.45000000000000007,1548.43,0.28164556962025317,1.5,0.5238095238095238
0.3,MGL,5,0,0.45000000000000007,1494.39,0.2689873417721519,1.5,0.5238095238095238
0.3,Binary,0,0,0.5000000000000001,1004.3600000000001,0.21518987341772153,1.0,0.5714285714285714
0.3,Smooth,2,0,0.5000000000000001,242.90000000000003,0.11075949367088607,1.0,0.7619047619047619
0.3,Smooth,3,0,0.5000000000000001,65.66000000000001,0.0759493670886076,2.0,0.7619047619047619
0.3,Smooth,5,0,0.5000000000000001,8.680000000000001,0.0189873417721519,3.0,0.9523809523809523
0.3,MGL,2,0,0.5000000000000001,1278.7875000000001,0.2689873417721519,2.0,0.42857142857142855
0.3,MGL,3,0,0.5000000000000001,1153.9775,0.2310126582278481,1.0,0.5714285714285714
0.3,MGL,5,0,0.5000000000000001,1112.7475000000002,0.21518987341772153,1.0,0.5714285714285714
0.3,Binary,0,0,0.55,713.6500000000001,0.17405063291139242,1.0,0.6666666666666666
0.3,Smooth,2,0,0.55,123.76,0.0759493670886076,2.0,0.7619047619047619
0.3,Smooth,3,0,0.55,26.950000000000003,0.05063291139240506,2.0,0.7619047619047619
0.3,Smooth,5,0,0.55,3.22,0.00949367088607595,3.0,0.9523809523809523
0.3,MGL,2,0,0.55,941.2250000000001,0.20569620253164558,1.0,0.6190476190476191
0.3,MGL,3,0,0.55,843.3650000000001,0.18670886075949367,1.0,0.6666666666666666
0.3,MGL,5,0,0.55,816.4150000000002,0.17405063291139242,1.0,0.6666666666666666
0.3,Binary,0,1,0.1,6834.800000000001,0.7689873417721519,0.0,0.0
0.3,Smooth,2,1,0.1,8683.220000000001,0.8544303797468354,0.0,0.0
0.3,Smooth,3,1,0.1,9502.92,0.8924050632911392,0.0,0.0
0.3,Smooth,5,1,0.1,10405.640000000001,0.9335443037974683,0.0,0.0
0.3,MGL,2,1,0.1,6834.800000000001,0.7689873417721519,0.0,0.0
0.3,MGL,3,1,0.1,6834.800000000001,0.7689873417721519,0.0,0.0
0.3,MGL,5,1,0.1,6834.800000000001,0.7689873417721519,0.0,0.0
0.3,Binary,0,1,0.15000000000000002,5778.780000000001,0.6930379746835443,0.0,0.0
0.3,Smooth,2,1,0.15000000000000002,6525.89,0.7468354430379747,0.0,0.09523809523809523
0.3,Smooth,3,1,0.15000000000000002,6601.56,0.8006329113924051,0.0,0.047619047619047616
0.3,Smooth,5,1,0.15000000000000002,6537.370000000001,0.810126582278481,0.0,0.09523809523809523
0.3,MGL,2,1,0.15000000000000002,5778.780000000001,0.6930379746835443,0.0,0.0
0.3,MGL,3,1,0.15000000000000002,5778.780000000001,0.6930379746835443,0.0,0.0
0.3,MGL,5,1,0.15000000000000002,5778.780000000001,0.6930379746835443,0.0,0.0
0.3,Binary,0,1,0.2,4779.67,0.6170886075949367,0.0,0.0
0.3,Smooth,2,1,0.2,4646.320000000001,0.6487341772151899,0.0,0.09523809523809523
0.3,Smooth,3,1,0.2,4203.71,0.6772151898734177,0.0,0.14285714285714285
0.3,Smooth,5,1,0.2,3536.9600000000005,0.6329113924050633,0.0,0.14285714285714285
0.3,MGL,2,1,0.2,4779.67,0.6170886075949367,0.0,0.0
0.3,MGL,3,1,0.2,4779.67,0.6170886075949367,0.0,0.0
0.3,MGL,5,1,0.2,4779.67,0.6170886075949367,0.0,0.0
0.3,Binary,0,1,0.25,3885.3500000000004,0.5664556962025317,0.0,0.0
0.3,Smooth,2,1,0.25,3147.76,0.5221518987341772,0.0,0.14285714285714285
0.3,Smooth,3,1,0.25,2503.34,0.5253164556962026,0.0,0.14285714285714285
0.3,Smooth,5,1,0.25,1659.7700000000002,0.43037974683544306,2.0,0.14285714285714285
0.3,MGL,2,1,0.25,4316.5025000000005,0.6582278481012658,0.0,0.0
0.3,MGL,3,1,0.25,4103.9125,0.620253164556962,0.0,0.0
0.3,MGL,5,1,0.25,3992.8925000000004,0.5822784810126582,0.0,0.0
0.3,Binary,0,1,0.30000000000000004,3088.4,0.4936708860759494,0.0,0.09523809523809523
0.3,Smooth,2,1,0.30000000000000004,2031.6800000000003,0.43354430379746833,0.0,0.14285714285714285
0.3,Smooth,3,1,0.30000000000000004,1392.65,0.40189873417721517,1.0,0.19047619047619047
0.3,Smooth,5,1,0.30000000000000004,681.6600000000001,0.2721518987341772,3.0,0.2857142857142857
0.3,MGL,2,1,0.30000000000000004,3507.045,0.5727848101265823,0.0,0.09523809523809523
0.3,MGL,3,1,0.30000000000000004,3297.675,0.5379746835443038,0.0,0.09523809523809523
0.3,MGL,5,1,0.30000000000000004,3201.215,0.5,0.0,0.09523809523809523
0.3,Binary,0,1,0.3500000000000001,2404.5000000000005,0.4050632911392405,0.0,0.09523809523809523
0.3,Smooth,2,1,0.3500000000000001,1269.45,0.3512658227848101,0.5,0.14285714285714285
0.3,Smooth,3,1,0.3500000000000001,717.5000000000001,0.2563291139240506,2.0,0.2857142857142857
0.3,Smooth,5,1,0.3500000000000001,249.06000000000003,0.14556962025316456,1.0,0.5714285714285714
0.3,MGL,2,1,0.3500000000000001,2799.5300000000007,0.49683544303797467,0.0,0.09523809523809523
0.3,MGL,3,1,0.3500000000000001,2603.8100000000004,0.45569620253164556,0.0,0.09523809523809523
0.3,MGL,5,1,0.3500000000000001,2520.7200000000007,0.4177215189873418,0.0,0.09523809523809523
0.3,Binary,0,1,0.4,1830.7800000000002,0.34810126582278483,1.0,0.09523809523809523
0.3,Smooth,2,1,0.4,756.7,0.24050632911392406,2.0,0.19047619047619047
0.3,Smooth,3,1,0.4,343.21000000000004,0.15822784810126583,2.0,0.47619047619047616
0.3,Smooth,5,1,0.4,86.59,0.04746835443037975,1.5,0.9047619047619048
0.3,MGL,2,1,0.4,2184.5275,0.439873417721519,1.0,0.09523809523809523
0.3,MGL,3,1,0.4,2013.3775000000003,0.3860759493670886,1.0,0.09523809523809523
0.3,MGL,5,1,0.4,1945.0575000000003,0.3575949367088608,1.0,0.09523809523809523
0.3,Binary,0,1,0.45000000000000007,1365.8400000000001,0.2974683544303797,1.0,0.19047619047619047
0.3,Smooth,2,1,0.45000000000000007,439.25000000000006,0.16139240506329114,2.0,0.5238095238095238
0.3,Smooth,3,1,0.45000000000000007,158.41000000000003,0.08860759493670886,2.0,0.7142857142857143
0.3,Smooth,5,1,0.45000000000000007,25.410000000000004,0.00949367088607595,0.0,0.9523809523809523
0.3,MGL,2,1,0.45000000000000007,1673.6300000000003,0.379746835443038,1.0,0.19047619047619047
0.3,MGL,3,1,0.45000000000000007,1529.9200000000003,0.3259493670886076,1.0,0.19047619047619047
0.3,MGL,5,1,0.45000000000000007,1477.7700000000002,0.3037974683544304,1.0,0.19047619047619047
0.3,Binary,0,1,0.5000000000000001,996.8700000000001,0.2468354430379747,1.0,0.23809523809523808
0.3,Smooth,2,1,0.5000000000000001,232.68000000000004,0.11392405063291139,2.0,0.6190476190476191
0.3,Smooth,3,1,0.5000000000000001,68.88000000000001,0.04746835443037975,2.0,0.7619047619047619
0.3,Smooth,5,1,0.5000000000000001,7.840000000000001,0.006329113924050633,0.0,0.9523809523809523
0.3,MGL,2,1,0.5000000000000001,1259.5600000000002,0.3259493670886076,1.0,0.23809523809523808
0.3,MGL,3,1,0.5000000000000001,1140.3500000000001,0.2721518987341772,1.0,0.23809523809523808
0.3,MGL,5,1,0.5000000000000001,1103.95,0.25316455696202533,1.0,0.23809523809523808
0.3,Binary,0,1,0.55,706.23,0.20253164556962025,2.0,0.38095238095238093
0.3,Smooth,2,1,0.55,122.08000000000001,0.0759493670886076,2.0,0.7142857142857143
0.3,Smooth,3,1,0.55,27.650000000000002,0.022151898734177215,1.0,0.9523809523809523
0.3,Smooth,5,1,0.55,2.45,0.0,,1.0
0.3,MGL,2,1,0.55,930.2725,0.2721518987341772,2.0,0.2857142857142857
0.3,MGL,3,1,0.55,834.9325,0.22468354430379747,2.0,0.3333333333333333
0.3,MGL,5,1,0.55,807.7725,0.20253164556962025,2.0,0.38095238095238093
0.3,Binary,0,2,0.1,6852.580000000001,0.7088607594936709,0.0,0.0
0.3,Smooth,2,2,0.1,8725.08,0.8481012658227848,0.0,0.0
0.3,Smooth,3,2,0.1,9522.730000000001,0.8544303797468354,0.0,0.0
0.3,Smooth,5,2,0.1,10430.000000000002,0.8987341772151899,0.0,0.047619047619047616
0.3,MGL,2,2,0.1,6852.580000000001,0.7088607594936709,0.0,0.0
0.3,MGL,3,2,0.1,6852.580000000001,0.7088607594936709,0.0,0.0
0.3,MGL,5,2,0.1,6852.580000000001,0.7088607594936709,0.0,0.0
0.3,Binary,0,2,0.15000000000000002,5786.55,0.6613924050632911,0.0,0.0
0.3,Smooth,2,2,0.15000000000000002,6542.200000000001,0.7341772151898734,0.0,0.047619047619047616
0.3,Smooth,3,2,0.15000000000000002,6598.830000000001,0.7310126582278481,0.0,0.047619047619047616
0.3,Smooth,5,2,0.15000000000000002,6547.1,0.7531645569620253,0.0,0.14285714285714285
0.3,MGL,2,2,0.15000000000000002,5786.55,0.6613924050632911,0.0,0.0
0.3,MGL,3,2,0.15000000000000002,5786.55,0.6613924050632911,0.0,0.0
0.3,MGL,5,2,0.15000000000000002,5786.55,0.6613924050632911,0.0,0.0
0.3,Binary,0,2,0.2,4796.26,0.5917721518987342,0.0,0.047619047619047616
0.3,Smooth,2,2,0.2,4650.1,0.629746835443038,0.0,0.09523809523809523
0.3,Smooth,3,2,0.2,4225.13,0.5949367088607594,0.0,0.14285714285714285
0.3,Smooth,5,2,0.2,3548.9300000000003,0.569620253164557,0.0,0.14285714285714285
0.3,MGL,2,2,0.2,4796.26,0.5917721518987342,0.0,0.047619047619047616
0.3,MGL,3,2,0.2,4796.26,0.5917721518987342,0.0,0.047619047619047616
0.3,MGL,5,2,0.2,4796.26,0.5917721518987342,0.0,0.047619047619047616
0.3,Binary,0,2,0.25,3892.0000000000005,0.5,0.0,0.047619047619047616
0.3,Smooth,2,2,0.25,3153.15,0.5,0.0,0.09523809523809523
0.3,Smooth,3,2,0.25,2510.4100000000003,0.47151898734177217,0.0,0.3333333333333333
0.3,Smooth,5,2,0.25,1674.19,0.379746835443038,0.0,0.3333333333333333
0.3,MGL,2,2,0.25,4320.3975,0.5822784810126582,0.0,0.047619047619047616
0.3,MGL,3,2,0.25,4108.2275,0.5411392405063291,0.0,0.047619047619047616
0.3,MGL,5,2,0.25,4000.5675000000006,0.5189873417721519,0.0,0.047619047619047616
0.3,Binary,0,2,0.30000000000000004,3097.2900000000004,0.45569620253164556,0.0,0.09523809523809523
0.3,Smooth,2,2,0.30000000000000004,2055.9700000000003,0.3829113924050633,1.0,0.19047619047619047
0.3,Smooth,3,2,0.30000000000000004,1395.1000000000001,0.3512658227848101,1.0,0.38095238095238093
0.3,Smooth,5,2,0.30000000000000004,698.6700000000001,0.2563291139240506,1.0,0.42857142857142855
0.3,MGL,2,2,0.30000000000000004,3509.3850000000007,0.5284810126582279,0.0,0.09523809523809523
0.3,MGL,3,2,0.30000000000000004,3305.3350000000005,0.49050632911392406,0.0,0.09523809523809523
0.3,MGL,5,2,0.30000000000000004,3207.9650000000006,0.46835443037974683,0.0,0.09523809523809523
0.3,Binary,0,2,0.3500000000000001,2423.19,0.3860759493670886,0.0,0.09523809523809523
0.3,Smooth,2,2,0.3500000000000001,1273.0900000000001,0.2911392405063291,1.0,0.38095238095238093
0.3,Smooth,3,2,0.3500000000000001,729.4000000000001,0.22784810126582278,1.0,0.47619047619047616
0.3,Smooth,5,2,0.3500000000000001,261.31,0.13924050632911392,2.0,0.6666666666666666
0.3,MGL,2,2,0.3500000000000001,2801.2850000000003,0.4588607594936709,0.0,0.09523809523809523
0.3,MGL,3,2,0.3500000000000001,2612.7050000000004,0.4177215189873418,0.0,0.09523809523809523
0.3,MGL,5,2,0.3500000000000001,2534.445,0.3924050632911392,0.0,0.09523809523809523
0.3,Binary,0,2,0.4,1840.8600000000001,0.33544303797468356,1.0,0.19047619047619047
0.3,Smooth,2,2,0.4,757.33,0.20253164556962025,1.0,0.47619047619047616
0.3,Smooth,3,2,0.4,349.37000000000006,0.14240506329113925,1.0,0.5714285714285714
0.3,Smooth,5,2,0.4,85.19000000000001,0.07278481012658228,3.0,0.8095238095238095
0.3,MGL,2,2,0.4,2186.51,0.379746835443038,1.0,0.14285714285714285
0.3,MGL,3,2,0.4,2016.97,0.36075949367088606,1.0,0.14285714285714285
0.3,MGL,5,2,0.4,1953.6200000000001,0.34177215189873417,1.0,0.19047619047619047
0.3,Binary,0,2,0.45000000000000007,1363.5300000000002,0.27531645569620256,1.0,0.3333333333333333
0.3,Smooth,2,2,0.45000000000000007,439.39000000000004,0.14873417721518986,1.0,0.5714285714285714
0.3,Smooth,3,2,0.45000000000000007,159.60000000000002,0.060126582278481014,1.5,0.8095238095238095
0.3,Smooth,5,2,0.45000000000000007,26.67,0.03164556962025317,3.5,0.8095238095238095
0.3,MGL,2,2,0.45000000000000007,1674.2400000000002,0.31962025316455694,1.0,0.2857142857142857
0.3,MGL,3,2,0.45000000000000007,1525.9100000000003,0.30063291139240506,1.0,0.2857142857142857
