dd_tau,noise_sigma,strategy,seed,threshold_val,total_bytes_mbit,recall
0.30,0.3,MGL,9,0.2,4834.4800000000005,0.6329113924050633
0.30,0.3,Binary,9,0.25,3934.8400000000006,0.560126582278481
0.30,0.3,MGL,9,0.25,3934.8400000000006,0.560126582278481
0.30,0.3,Binary,9,0.30000000000000004,3131.9400000000005,0.49683544303797467
0.30,0.3,MGL,9,0.30000000000000004,3546.0500000000006,0.5537974683544303
0.30,0.3,Binary,9,0.3500000000000001,2446.57,0.40822784810126583
0.30,0.3,MGL,9,0.3500000000000001,2839.4900000000002,0.49050632911392406
0.30,0.3,Binary,9,0.4,1867.2500000000002,0.35443037974683544
0.30,0.3,MGL,9,0.4,2226.6925,0.43670886075949367
0.30,0.3,Binary,9,0.45000000000000007,1390.8300000000002,0.2974683544303797
0.30,0.3,MGL,9,0.45000000000000007,1708.89,0.37341772151898733
0.30,0.3,Binary,9,0.5000000000000001,1011.0100000000001,0.23734177215189872
0.30,0.3,MGL,9,0.5000000000000001,1287.2825000000003,0.3227848101265823
0.30,0.3,Binary,9,0.55,724.85,0.18037974683544303
0.30,0.3,MGL,9,0.55,955.9000000000001,0.2563291139240506
off,0.02,Binary,0,0.1,1028.0900000000001,1.0
off,0.02,MGL,0,0.1,1686.4450000000002,1.0
off,0.02,Binary,0,0.15000000000000002,245.14000000000001,1.0
off,0.02,MGL,0,0.15000000000000002,599.1225000000001,1.0
off,0.02,Binary,0,0.2,72.31,1.0
off,0.02,MGL,0,0.2,270.875,1.0
off,0.02,Binary,0,0.25,24.01,0.8417721518987342
off,0.02,MGL,0,0.25,133.59250000000003,0.9525316455696202
off,0.02,Binary,0,0.30000000000000004,8.260000000000002,0.370253164556962
off,0.02,MGL,0,0.30000000000000004,67.19,0.7784810126582279
off,0.02,Binary,0,0.3500000000000001,2.45,0.11075949367088607
off,0.02,MGL,0,0.3500000000000001,33.24,0.5949367088607594
off,0.02,Binary,0,0.4,0.7000000000000001,0.03164556962025317
off,0.02,MGL,0,0.4,17.6075,0.4177215189873418
off,0.02,Binary,0,0.45000000000000007,0.14,0.006329113924050633
off,0.02,MGL,0,0.45000000000000007,9.260000000000002,0.27848101265822783
off,0.02,Binary,0,0.5000000000000001,0.0,0.0
off,0.02,MGL,0,0.5000000000000001,4.6375,0.15822784810126583
off,0.02,Binary,0,0.55,0.0,0.0
off,0.02,MGL,0,0.55,1.8075,0.060126582278481014
off,0.02,Binary,1,0.1,1026.13,1.0
off,0.02,MGL,1,0.1,1694.1075,1.0
off,0.02,Binary,1,0.15000000000000002,241.99,1.0
off,0.02,MGL,1,0.15000000000000002,594.8824999999999,1.0
off,0.02,Binary,1,0.2,69.79,1.0
off,0.02,MGL,1,0.2,267.74500000000006,1.0
off,0.02,Binary,1,0.25,23.03,0.879746835443038
off,0.02,MGL,1,0.25,134.705,0.9525316455696202
off,0.02,Binary,1,0.30000000000000004,7.5600000000000005,0.34177215189873417
off,0.02,MGL,1,0.30000000000000004,67.8725,0.8037974683544303
off,0.02,Binary,1,0.3500000000000001,2.24,0.10126582278481013
off,0.02,MGL,1,0.3500000000000001,33.24,0.5949367088607594
off,0.02,Binary,1,0.4,0.6300000000000001,0.028481012658227847
off,0.02,MGL,1,0.4,17.380000000000003,0.4462025316455696
off,0.02,Binary,1,0.45000000000000007,0.35000000000000003,0.015822784810126583
off,0.02,MGL,1,0.45000000000000007,9.83,0.31329113924050633
off,0.02,Binary,1,0.5000000000000001,0.0,0.0
off,0.02,MGL,1,0.5000000000000001,5.2325,0.18354430379746836
off,0.02,Binary,1,0.55,0.0,0.0
off,0.02,MGL,1,0.55,1.4875000000000003,0.04430379746835443
off,0.02,Binary,2,0.1,1030.4,1.0
off,0.02,MGL,2,0.1,1675.7250000000004,1.0
off,0.02,Binary,2,0.15000000000000002,243.04000000000002,1.0
off,0.02,MGL,2,0.15000000000000002,595.1750000000002,1.0
off,0.02,Binary,2,0.2,69.65,1.0
off,0.02,MGL,2,0.2,273.15250000000003,1.0
off,0.02,Binary,2,0.25,23.87,0.8449367088607594
off,0.02,MGL,2,0.25,134.245,0.9651898734177216
off,0.02,Binary,2,0.30000000000000004,7.840000000000001,0.35443037974683544
off,0.02,MGL,2,0.30000000000000004,66.78000000000002,0.7721518987341772
off,0.02,Binary,2,0.3500000000000001,2.24,0.10126582278481013
off,0.02,MGL,2,0.3500000000000001,33.13250000000001,0.5886075949367089
off,0.02,Binary,2,0.4,0.7000000000000001,0.03164556962025317
off,0.02,MGL,2,0.4,15.902500000000002,0.3924050632911392
off,0.02,Binary,2,0.45000000000000007,0.07,0.0031645569620253164
off,0.02,MGL,2,0.45000000000000007,8.477500000000001,0.2626582278481013
off,0.02,Binary,2,0.5000000000000001,0.0,0.0
off,0.02,MGL,2,0.5000000000000001,4.142500000000001,0.13924050632911392
off,0.02,Binary,2,0.55,0.0,0.0
off,0.02,MGL,2,0.55,1.4525000000000001,0.04430379746835443
off,0.02,Binary,3,0.1,1032.99,1.0
off,0.02,MGL,3,0.1,1689.8825,1.0
off,0.02,Binary,3,0.15000000000000002,243.25000000000003,1.0
off,0.02,MGL,3,0.15000000000000002,596.5350000000001,1.0
off,0.02,Binary,3,0.2,70.14,1.0
off,0.02,MGL,3,0.2,270.4275,1.0
off,0.02,Binary,3,0.25,23.94,0.8734177215189873
off,0.02,MGL,3,0.25,131.995,0.9588607594936709
off,0.02,Binary,3,0.30000000000000004,8.05,0.36075949367088606
off,0.02,MGL,3,0.30000000000000004,66.29,0.7563291139240507
off,0.02,Binary,3,0.3500000000000001,2.5200000000000005,0.11392405063291139
off,0.02,MGL,3,0.3500000000000001,32.25750000000001,0.5727848101265823
off,0.02,Binary,3,0.4,0.6300000000000001,0.028481012658227847
off,0.02,MGL,3,0.4,16.202500000000004,0.3829113924050633
off,0.02,Binary,3,0.45000000000000007,0.21000000000000002,0.00949367088607595
off,0.02,MGL,3,0.45000000000000007,9.045000000000002,0.2974683544303797
off,0.02,Binary,3,0.5000000000000001,0.0,0.0
off,0.02,MGL,3,0.5000000000000001,5.055000000000001,0.18037974683544303
off,0.02,Binary,3,0.55,0.0,0.0
off,0.02,MGL,3,0.55,2.3275000000000006,0.08227848101265822
off,0.02,Binary,4,0.1,1025.92,1.0
off,0.02,MGL,4,0.1,1692.9425,1.0
off,0.02,Binary,4,0.15000000000000002,244.37000000000003,1.0
off,0.02,MGL,4,0.15000000000000002,595.4000000000001,1.0
off,0.02,Binary,4,0.2,69.16000000000001,0.9968354430379747
off,0.02,MGL,4,0.2,268.88000000000005,1.0
off,0.02,Binary,4,0.25,24.01,0.879746835443038
off,0.02,MGL,4,0.25,133.7675,0.9525316455696202
off,0.02,Binary,4,0.30000000000000004,8.260000000000002,0.370253164556962
off,0.02,MGL,4,0.30000000000000004,68.63250000000001,0.7974683544303798
off,0.02,Binary,4,0.3500000000000001,1.9600000000000002,0.08860759493670886
off,0.02,MGL,4,0.3500000000000001,33.837500000000006,0.5791139240506329
off,0.02,Binary,4,0.4,0.9100000000000001,0.04113924050632911
off,0.02,MGL,4,0.4,17.4875,0.4240506329113924
off,0.02,Binary,4,0.45000000000000007,0.07,0.0031645569620253164
off,0.02,MGL,4,0.45000000000000007,8.665000000000001,0.2689873417721519
off,0.02,Binary,4,0.5000000000000001,0.0,0.0
off,0.02,MGL,4,0.5000000000000001,4.6375,0.15822784810126583
off,0.02,Binary,4,0.55,0.0,0.0
off,0.02,MGL,4,0.55,2.17,0.06962025316455696
off,0.02,Binary,5,0.1,1034.5300000000002,1.0
off,0.02,MGL,5,0.1,1698.2375000000004,1.0
off,0.02,Binary,5,0.15000000000000002,241.08,1.0
off,0.02,MGL,5,0.15000000000000002,598.0300000000001,1.0
off,0.02,Binary,5,0.2,69.30000000000001,1.0
off,0.02,MGL,5,0.2,269.1125,1.0
off,0.02,Binary,5,0.25,23.380000000000003,0.8386075949367089
off,0.02,MGL,5,0.25,135.04000000000002,0.9683544303797469
off,0.02,Binary,5,0.30000000000000004,8.47,0.3829113924050633
off,0.02,MGL,5,0.30000000000000004,66.1275,0.7721518987341772
off,0.02,Binary,5,0.3500000000000001,2.1700000000000004,0.0981012658227848
off,0.02,MGL,5,0.3500000000000001,32.510000000000005,0.5822784810126582
off,0.02,Binary,5,0.4,0.6300000000000001,0.028481012658227847
off,0.02,MGL,5,0.4,16.872500000000002,0.4177215189873418
off,0.02,Binary,5,0.45000000000000007,0.14,0.006329113924050633
off,0.02,MGL,5,0.45000000000000007,9.475000000000001,0.27531645569620256
off,0.02,Binary,5,0.5000000000000001,0.0,0.0
off,0.02,MGL,5,0.5000000000000001,4.965000000000001,0.17405063291139242
off,0.02,Binary,5,0.55,0.0,0.0
off,0.02,MGL,5,0.55,2.2325000000000004,0.07911392405063292
off,0.02,Binary,6,0.1,1037.4,1.0
off,0.02,MGL,6,0.1,1692.025,1.0
off,0.02,Binary,6,0.15000000000000002,238.77,1.0
off,0.02,MGL,6,0.15000000000000002,593.7275000000001,1.0
off,0.02,Binary,6,0.2,71.19000000000001,1.0
off,0.02,MGL,6,0.2,272.2975,1.0
off,0.02,Binary,6,0.25,24.080000000000002,0.8449367088607594
off,0.02,MGL,6,0.25,134.4375,0.9651898734177216
off,0.02,Binary,6,0.30000000000000004,7.700000000000001,0.34810126582278483
off,0.02,MGL,6,0.30000000000000004,68.1025,0.7879746835443038
off,0.02,Binary,6,0.3500000000000001,2.66,0.12025316455696203
off,0.02,MGL,6,0.3500000000000001,32.745000000000005,0.5664556962025317
off,0.02,Binary,6,0.4,0.6300000000000001,0.028481012658227847
off,0.02,MGL,6,0.4,17.290000000000003,0.4430379746835443
off,0.02,Binary,6,0.45000000000000007,0.21000000000000002,0.00949367088607595
off,0.02,MGL,6,0.45000000000000007,8.672500000000001,0.2721518987341772
off,0.02,Binary,6,0.5000000000000001,0.0,0.0
off,0.02,MGL,6,0.5000000000000001,4.430000000000001,0.1550632911392405
off,0.02,Binary,6,0.55,0.0,0.0
off,0.02,MGL,6,0.55,1.9675000000000002,0.06645569620253164
off,0.02,Binary,7,0.1,1022.2800000000001,1.0
off,0.02,MGL,7,0.1,1691.5575000000001,1.0
off,0.02,Binary,7,0.15000000000000002,240.52,1.0
off,0.02,MGL,7,0.15000000000000002,601.9275,1.0
off,0.02,Binary,7,0.2,67.83000000000001,1.0
off,0.02,MGL,7,0.2,269.4275,1.0
off,0.02,Binary,7,0.25,23.310000000000002,0.8670886075949367
off,0.02,MGL,7,0.25,133.5875,0.9683544303797469
off,0.02,Binary,7,0.30000000000000004,8.33,0.37341772151898733
off,0.02,MGL,7,0.30000000000000004,67.8625,0.7911392405063291
off,0.02,Binary,7,0.3500000000000001,2.31,0.10443037974683544
off,0.02,MGL,7,0.3500000000000001,33.627500000000005,0.5569620253164557
off,0.02,Binary,7,0.4,0.7000000000000001,0.03164556962025317
off,0.02,MGL,7,0.4,17.1675,0.41139240506329117
off,0.02,Binary,7,0.45000000000000007,0.07,0.0031645569620253164
off,0.02,MGL,7,0.45000000000000007,9.557500000000001,0.27848101265822783
off,0.02,Binary,7,0.5000000000000001,0.0,0.0
off,0.02,MGL,7,0.5000000000000001,4.892500000000001,0.17721518987341772
off,0.02,Binary,7,0.55,0.0,0.0
off,0.02,MGL,7,0.55,1.6425,0.05063291139240506
off,0.02,Binary,8,0.1,1030.26,1.0
off,0.02,MGL,8,0.1,1708.33,1.0
off,0.02,Binary,8,0.15000000000000002,242.41000000000003,1.0
off,0.02,MGL,8,0.15000000000000002,601.5600000000001,1.0
off,0.02,Binary,8,0.2,69.58000000000001,1.0
off,0.02,MGL,8,0.2,272.1700000000001,1.0
off,0.02,Binary,8,0.25,23.450000000000003,0.8607594936708861
off,0.02,MGL,8,0.25,135.71,0.9683544303797469
off,0.02,Binary,8,0.30000000000000004,7.700000000000001,0.34810126582278483
off,0.02,MGL,8,0.30000000000000004,65.50250000000001,0.7879746835443038
off,0.02,Binary,8,0.3500000000000001,1.8900000000000001,0.08544303797468354
off,0.02,MGL,8,0.3500000000000001,33.237500000000004,0.5791139240506329
off,0.02,Binary,8,0.4,0.8400000000000001,0.0379746835443038
off,0.02,MGL,8,0.4,17.365000000000002,0.43670886075949367
off,0.02,Binary,8,0.45000000000000007,0.07,0.0031645569620253164
off,0.02,MGL,8,0.45000000000000007,8.767500000000002,0.2563291139240506
off,0.02,Binary,8,0.5000000000000001,0.0,0.0
off,0.02,MGL,8,0.5000000000000001,5.177500000000001,0.17721518987341772
off,0.02,Binary,8,0.55,0.0,0.0
off,0.02,MGL,8,0.55,1.9850000000000003,0.06329113924050633
off,0.02,Binary,9,0.1,1025.71,1.0
off,0.02,MGL,9,0.1,1687.6150000000002,1.0
off,0.02,Binary,9,0.15000000000000002,244.02,1.0
off,0.02,MGL,9,0.15000000000000002,596.5475,1.0
off,0.02,Binary,9,0.2,69.44000000000001,1.0
off,0.02,MGL,9,0.2,270.1925,1.0
off,0.02,Binary,9,0.25,23.94,0.8639240506329114
off,0.02,MGL,9,0.25,134.525,0.9525316455696202
off,0.02,Binary,9,0.30000000000000004,8.33,0.37341772151898733
off,0.02,MGL,9,0.30000000000000004,66.6575,0.7721518987341772
off,0.02,Binary,9,0.3500000000000001,2.3800000000000003,0.10759493670886076
off,0.02,MGL,9,0.3500000000000001,32.425,0.5664556962025317
off,0.02,Binary,9,0.4,0.6300000000000001,0.028481012658227847
off,0.02,MGL,9,0.4,16.8775,0.41455696202531644
off,0.02,Binary,9,0.45000000000000007,0.0,0.0
off,0.02,MGL,9,0.45000000000000007,8.992500000000001,0.27531645569620256
off,0.02,Binary,9,0.5000000000000001,0.0,0.0
off,0.02,MGL,9,0.5000000000000001,5.055000000000001,0.18037974683544303
off,0.02,Binary,9,0.55,0.0,0.0
off,0.02,MGL,9,0.55,1.6925000000000003,0.05379746835443038
off,0.05,Binary,0,0.1,2037.4900000000002,1.0
off,0.05,MGL,0,0.1,2759.775,1.0
off,0.05,Binary,0,0.15000000000000002,557.97,0.9968354430379747
off,0.05,MGL,0,0.15000000000000002,985.1700000000001,1.0
off,0.05,Binary,0,0.2,148.05,0.9430379746835443
off,0.05,MGL,0,0.2,374.43000000000006,0.9778481012658228
off,0.05,Binary,0,0.25,43.470000000000006,0.7468354430379747
off,0.05,MGL,0,0.25,163.79250000000002,0.9177215189873418
off,0.05,Binary,0,0.30000000000000004,13.160000000000002,0.3924050632911392
off,0.05,MGL,0,0.30000000000000004,82.73750000000001,0.759493670886076
off,0.05,Binary,0,0.3500000000000001,4.550000000000001,0.18670886075949367
off,0.05,MGL,0,0.3500000000000001,43.907500000000006,0.5981012658227848
off,0.05,Binary,0,0.4,1.4700000000000002,0.06329113924050633
off,0.05,MGL,0,0.4,22.455000000000005,0.3987341772151899
off,0.05,Binary,0,0.45000000000000007,0.35000000000000003,0.015822784810126583
off,0.05,MGL,0,0.45000000000000007,10.915000000000003,0.23417721518987342
off,0.05,Binary,0,0.5000000000000001,0.07,0.0031645569620253164
off,0.05,MGL,0,0.5000000000000001,5.890000000000001,0.13924050632911392
off,0.05,Binary,0,0.55,0.0,0.0
off,0.05,MGL,0,0.55,1.9375000000000002,0.04430379746835443
off,0.05,Binary,1,0.1,2026.15,1.0
off,0.05,MGL,1,0.1,2735.57,1.0
off,0.05,Binary,1,0.15000000000000002,549.85,1.0
off,0.05,MGL,1,0.15000000000000002,963.0575,1.0
off,0.05,Binary,1,0.2,142.52,0.9525316455696202
off,0.05,MGL,1,0.2,369.3225,0.9841772151898734
off,0.05,Binary,1,0.25,40.11000000000001,0.7626582278481012
off,0.05,MGL,1,0.25,162.80750000000003,0.9272151898734177
off,0.05,Binary,1,0.30000000000000004,12.32,0.4208860759493671
off,0.05,MGL,1,0.30000000000000004,80.8675,0.8164556962025317
off,0.05,Binary,1,0.3500000000000001,3.9200000000000004,0.17405063291139242
off,0.05,MGL,1,0.3500000000000001,40.685,0.6392405063291139
off,0.05,Binary,1,0.4,1.1900000000000002,0.05379746835443038
off,0.05,MGL,1,0.4,20.8675,0.4272151898734177
off,0.05,Binary,1,0.45000000000000007,0.42000000000000004,0.0189873417721519
off,0.05,MGL,1,0.45000000000000007,11.592500000000001,0.2879746835443038
off,0.05,Binary,1,0.5000000000000001,0.14,0.006329113924050633
off,0.05,MGL,1,0.5000000000000001,5.697500000000001,0.15822784810126583
off,0.05,Binary,1,0.55,0.0,0.0
off,0.05,MGL,1,0.55,1.7050000000000003,0.03164556962025317
off,0.05,Binary,2,0.1,2031.1900000000003,1.0
off,0.05,MGL,2,0.1,2751.5875,1.0
off,0.05,Binary,2,0.15000000000000002,556.22,0.9968354430379747
off,0.05,MGL,2,0.15000000000000002,965.5250000000001,1.0
off,0.05,Binary,2,0.2,144.27,0.9493670886075949
off,0.05,MGL,2,0.2,370.49,1.0
off,0.05,Binary,2,0.25,41.580000000000005,0.7310126582278481
off,0.05,MGL,2,0.25,169.03500000000003,0.9367088607594937
off,0.05,Binary,2,0.30000000000000004,12.39,0.37658227848101267
off,0.05,MGL,2,0.30000000000000004,82.00250000000001,0.7626582278481012
off,0.05,Binary,2,0.3500000000000001,4.340000000000001,0.18354430379746836
off,0.05,MGL,2,0.3500000000000001,40.44500000000001,0.5506329113924051
off,0.05,Binary,2,0.4,1.12,0.05063291139240506
off,0.05,MGL,2,0.4,18.832500000000003,0.3575949367088608
off,0.05,Binary,2,0.45000000000000007,0.07,0.0031645569620253164
off,0.05,MGL,2,0.45000000000000007,9.5225,0.19936708860759494
off,0.05,Binary,2,0.5000000000000001,0.07,0.0031645569620253164
off,0.05,MGL,2,0.5000000000000001,4.072500000000001,0.09177215189873418
off,0.05,Binary,2,0.55,0.0,0.0
off,0.05,MGL,2,0.55,1.2400000000000002,0.0189873417721519
off,0.05,Binary,3,0.1,2040.5000000000002,1.0
off,0.05,MGL,3,0.1,2763.7450000000003,1.0
off,0.05,Binary,3,0.15000000000000002,561.19,0.9936708860759493
off,0.05,MGL,3,0.15000000000000002,983.5175000000002,0.9936708860759493
off,0.05,Binary,3,0.2,144.97000000000003,0.939873417721519
off,0.05,MGL,3,0.2,372.4775000000001,0.9841772151898734
off,0.05,Binary,3,0.25,40.88,0.7658227848101266
off,0.05,MGL,3,0.25,161.08,0.930379746835443
off,0.05,Binary,3,0.30000000000000004,12.46,0.4208860759493671
off,0.05,MGL,3,0.30000000000000004,77.62750000000001,0.740506329113924
off,0.05,Binary,3,0.3500000000000001,4.48,0.17721518987341772
off,0.05,MGL,3,0.3500000000000001,40.010000000000005,0.560126582278481
off,0.05,Binary,3,0.4,1.4000000000000001,0.06329113924050633
off,0.05,MGL,3,0.4,20.737500000000004,0.38924050632911394
off,0.05,Binary,3,0.45000000000000007,0.21000000000000002,0.00949367088607595
off,0.05,MGL,3,0.45000000000000007,9.777500000000002,0.22151898734177214
off,0.05,Binary,3,0.5000000000000001,0.14,0.006329113924050633
off,0.05,MGL,3,0.5000000000000001,5.305000000000001,0.14556962025316456
off,0.05,Binary,3,0.55,0.0,0.0
off,0.05,MGL,3,0.55,2.6225000000000005,0.0759493670886076
off,0.05,Binary,4,0.1,2040.4300000000003,0.9968354430379747
off,0.05,MGL,4,0.1,2782.0675,1.0
off,0.05,Binary,4,0.15000000000000002,557.2,0.9841772151898734
off,0.05,MGL,4,0.15000000000000002,974.69,1.0
off,0.05,Binary,4,0.2,141.89000000000001,0.9683544303797469
off,0.05,MGL,4,0.2,363.975,0.9968354430379747
off,0.05,Binary,4,0.25,41.160000000000004,0.7689873417721519
off,0.05,MGL,4,0.25,164.39750000000004,0.9430379746835443
off,0.05,Binary,4,0.30000000000000004,13.650000000000002,0.4873417721518987
off,0.05,MGL,4,0.30000000000000004,79.47250000000001,0.7753164556962026
off,0.05,Binary,4,0.3500000000000001,4.48,0.17721518987341772
off,0.05,MGL,4,0.3500000000000001,39.5825,0.5632911392405063
off,0.05,Binary,4,0.4,1.2600000000000002,0.05379746835443038
off,0.05,MGL,4,0.4,21.122500000000002,0.3924050632911392
off,0.05,Binary,4,0.45000000000000007,0.14,0.006329113924050633
off,0.05,MGL,4,0.45000000000000007,10.087500000000002,0.22468354430379747
off,0.05,Binary,4,0.5000000000000001,0.0,0.0
off,0.05,MGL,4,0.5000000000000001,5.74,0.16139240506329114
off,0.05,Binary,4,0.55,0.0,0.0
off,0.05,MGL,4,0.55,2.4025000000000003,0.06645569620253164
off,0.05,Binary,5,0.1,2043.8600000000001,1.0
off,0.05,MGL,5,0.1,2768.1075,1.0
off,0.05,Binary,5,0.15000000000000002,566.0200000000001,1.0
off,0.05,MGL,5,0.15000000000000002,982.6050000000002,1.0
off,0.05,Binary,5,0.2,143.15,0.930379746835443
off,0.05,MGL,5,0.2,366.8525,0.9841772151898734
off,0.05,Binary,5,0.25,41.790000000000006,0.7310126582278481
off,0.05,MGL,5,0.25,162.28000000000003,0.8987341772151899
off,0.05,Binary,5,0.30000000000000004,12.180000000000001,0.40822784810126583
off,0.05,MGL,5,0.30000000000000004,82.29,0.7816455696202531
off,0.05,Binary,5,0.3500000000000001,3.6400000000000006,0.1550632911392405
off,0.05,MGL,5,0.3500000000000001,39.655,0.569620253164557
off,0.05,Binary,5,0.4,1.12,0.05063291139240506
off,0.05,MGL,5,0.4,19.842500000000005,0.3924050632911392
off,0.05,Binary,5,0.45000000000000007,0.35000000000000003,0.015822784810126583
off,0.05,MGL,5,0.45000000000000007,11.190000000000001,0.25316455696202533
off,0.05,Binary,5,0.5000000000000001,0.0,0.0
off,0.05,MGL,5,0.5000000000000001,4.9225,0.12974683544303797
off,0.05,Binary,5,0.55,0.0,0.0
off,0.05,MGL,5,0.55,1.8450000000000002,0.04430379746835443
off,0.05,Binary,6,0.1,2043.5800000000002,1.0
off,0.05,MGL,6,0.1,2771.035,1.0
off,0.05,Binary,6,0.15000000000000002,560.35,0.9873417721518988
off,0.05,MGL,6,0.15000000000000002,981.4625000000001,1.0
off,0.05,Binary,6,0.2,143.08,0.930379746835443
off,0.05,MGL,6,0.2,369.71500000000003,0.9841772151898734
off,0.05,Binary,6,0.25,39.900000000000006,0.7436708860759493
off,0.05,MGL,6,0.25,165.35250000000002,0.9208860759493671
off,0.05,Binary,6,0.30000000000000004,12.32,0.41455696202531644
off,0.05,MGL,6,0.30000000000000004,81.3125,0.7563291139240507
off,0.05,Binary,6,0.3500000000000001,4.340000000000001,0.1962025316455696
off,0.05,MGL,6,0.3500000000000001,41.39000000000001,0.5791139240506329
off,0.05,Binary,6,0.4,1.7500000000000002,0.07911392405063292
off,0.05,MGL,6,0.4,21.2875,0.41455696202531644
off,0.05,Binary,6,0.45000000000000007,0.42000000000000004,0.0189873417721519
off,0.05,MGL,6,0.45000000000000007,11.165000000000001,0.27531645569620256
off,0.05,Binary,6,0.5000000000000001,0.07,0.0031645569620253164
off,0.05,MGL,6,0.5000000000000001,4.782500000000001,0.12341772151898735
off,0.05,Binary,6,0.55,0.0,0.0
off,0.05,MGL,6,0.55,2.0225000000000004,0.04746835443037975
off,0.05,Binary,7,0.1,2021.6000000000001,1.0
off,0.05,MGL,7,0.1,2749.1975,1.0
off,0.05,Binary,7,0.15000000000000002,554.19,0.9968354430379747
off,0.05,MGL,7,0.15000000000000002,971.7225000000001,1.0
off,0.05,Binary,7,0.2,139.44000000000003,0.939873417721519
off,0.05,MGL,7,0.2,369.4100000000001,0.990506329113924
off,0.05,Binary,7,0.25,41.160000000000004,0.7879746835443038
off,0.05,MGL,7,0.25,165.20500000000004,0.9335443037974683
off,0.05,Binary,7,0.30000000000000004,13.090000000000002,0.43670886075949367
off,0.05,MGL,7,0.30000000000000004,82.67500000000001,0.7848101265822784
off,0.05,Binary,7,0.3500000000000001,4.2,0.18354430379746836
off,0.05,MGL,7,0.3500000000000001,39.612500000000004,0.5664556962025317
off,0.05,Binary,7,0.4,1.4000000000000001,0.060126582278481014
off,0.05,MGL,7,0.4,21.310000000000002,0.37658227848101267
off,0.05,Binary,7,0.45000000000000007,0.28,0.012658227848101266
off,0.05,MGL,7,0.45000000000000007,11.012500000000001,0.2563291139240506
off,0.05,Binary,7,0.5000000000000001,0.07,0.0031645569620253164
off,0.05,MGL,7,0.5000000000000001,5.4575000000000005,0.13291139240506328
off,0.05,Binary,7,0.55,0.0,0.0
off,0.05,MGL,7,0.55,2.2675,0.056962025316455694
off,0.05,Binary,8,0.1,2043.65,1.0
off,0.05,MGL,8,0.1,2771.955,1.0
off,0.05,Binary,8,0.15000000000000002,558.11,0.990506329113924
off,0.05,MGL,8,0.15000000000000002,986.44,1.0
off,0.05,Binary,8,0.2,146.37,0.9367088607594937
off,0.05,MGL,8,0.2,377.23,0.9841772151898734
off,0.05,Binary,8,0.25,41.230000000000004,0.7215189873417721
off,0.05,MGL,8,0.25,166.26500000000001,0.9177215189873418
off,0.05,Binary,8,0.30000000000000004,13.650000000000002,0.40822784810126583
off,0.05,MGL,8,0.30000000000000004,80.34500000000001,0.75
off,0.05,Binary,8,0.3500000000000001,3.5000000000000004,0.1550632911392405
off,0.05,MGL,8,0.3500000000000001,39.09,0.5348101265822784
off,0.05,Binary,8,0.4,0.9800000000000001,0.04430379746835443
off,0.05,MGL,8,0.4,21.152500000000003,0.3829113924050633
off,0.05,Binary,8,0.45000000000000007,0.28,0.012658227848101266
off,0.05,MGL,8,0.45000000000000007,10.527500000000002,0.25
off,0.05,Binary,8,0.5000000000000001,0.07,0.0031645569620253164
off,0.05,MGL,8,0.5000000000000001,5.74,0.14240506329113925
off,0.05,Binary,8,0.55,0.0,0.0
off,0.05,MGL,8,0.55,2.5500000000000003,0.060126582278481014
off,0.05,Binary,9,0.1,2042.4600000000003,1.0
off,0.05,MGL,9,0.1,2768.4275000000002,1.0
off,0.05,Binary,9,0.15000000000000002,562.3800000000001,0.9936708860759493
off,0.05,MGL,9,0.15000000000000002,981.5450000000002,1.0
off,0.05,Binary,9,0.2,143.08,0.9335443037974683
off,0.05,MGL,9,0.2,373.3850000000001,0.9841772151898734
off,0.05,Binary,9,0.25,41.580000000000005,0.7436708860759493
off,0.05,MGL,9,0.25,163.86,0.9208860759493671
off,0.05,Binary,9,0.30000000000000004,13.440000000000001,0.4430379746835443
off,0.05,MGL,9,0.30000000000000004,81.275,0.7689873417721519
off,0.05,Binary,9,0.3500000000000001,4.2700000000000005,0.18037974683544303
off,0.05,MGL,9,0.3500000000000001,38.050000000000004,0.5664556962025317
off,0.05,Binary,9,0.4,1.05,0.04746835443037975
off,0.05,MGL,9,0.4,19.142500000000002,0.35443037974683544
off,0.05,Binary,9,0.45000000000000007,0.21000000000000002,0.00949367088607595
off,0.05,MGL,9,0.45000000000000007,10.810000000000002,0.24367088607594936
off,0.05,Binary,9,0.5000000000000001,0.0,0.0
off,0.05,MGL,9,0.5000000000000001,5.335000000000001,0.14240506329113925
off,0.05,Binary,9,0.55,0.0,0.0
off,0.05,MGL,9,0.55,2.3875,0.06329113924050633
off,0.1,Binary,0,0.1,4212.88,0.9620253164556962
off,0.1,MGL,0,0.1,4845.950000000001,0.9841772151898734
off,0.1,Binary,0,0.15000000000000002,2152.71,0.9240506329113924
off,0.1,MGL,0,0.15000000000000002,2707.35,0.9683544303797469
off,0.1,Binary,0,0.2,940.5900000000001,0.7848101265822784
off,0.1,MGL,0,0.2,1332.9075000000003,0.9113924050632911
off,0.1,Binary,0,0.25,353.57000000000005,0.6329113924050633
off,0.1,MGL,0,0.25,598.3100000000001,0.819620253164557
off,0.1,Binary,0,0.30000000000000004,119.00000000000001,0.4240506329113924
off,0.1,MGL,0,0.30000000000000004,269.96250000000003,0.689873417721519
off,0.1,Binary,0,0.3500000000000001,37.52,0.2689873417721519
off,0.1,MGL,0,0.3500000000000001,127.98500000000001,0.5474683544303798
