part,param,noise_sigma,strategy,seed,threshold_val,total_bytes_mbit,recall
C,meta=0.02,0.15,MGL,1,0.25,1574.3950000000004,0.7784810126582279
C,meta=0.02,0.15,Binary,1,0.30000000000000004,676.83,0.4778481012658228
C,meta=0.02,0.15,MGL,1,0.30000000000000004,883.9730000000001,0.6708860759493671
C,meta=0.02,0.15,Binary,1,0.3500000000000001,323.12,0.3291139240506329
C,meta=0.02,0.15,MGL,1,0.3500000000000001,460.002,0.5727848101265823
C,meta=0.02,0.15,Binary,1,0.4,141.05,0.24367088607594936
C,meta=0.02,0.15,MGL,1,0.4,227.098,0.4430379746835443
C,meta=0.02,0.15,Binary,1,0.45000000000000007,60.06,0.15822784810126583
C,meta=0.02,0.15,MGL,1,0.45000000000000007,113.34200000000001,0.3037974683544304
C,meta=0.02,0.15,Binary,1,0.5000000000000001,23.520000000000003,0.07911392405063292
C,meta=0.02,0.15,MGL,1,0.5000000000000001,56.432,0.16772151898734178
C,meta=0.02,0.15,Binary,1,0.55,8.4,0.04113924050632911
C,meta=0.02,0.15,MGL,1,0.55,29.572000000000003,0.11075949367088607
C,meta=0.02,0.15,Binary,2,0.1,5407.92,0.9082278481012658
C,meta=0.02,0.15,MGL,2,0.1,5407.92,0.9082278481012658
C,meta=0.02,0.15,Binary,2,0.15000000000000002,3626.9100000000003,0.8259493670886076
C,meta=0.02,0.15,MGL,2,0.15000000000000002,3626.9100000000003,0.8259493670886076
C,meta=0.02,0.15,Binary,2,0.2,2256.6600000000003,0.6930379746835443
C,meta=0.02,0.15,MGL,2,0.2,2256.6600000000003,0.6930379746835443
C,meta=0.02,0.15,Binary,2,0.25,1277.0800000000002,0.5537974683544303
C,meta=0.02,0.15,MGL,2,0.25,1579.4440000000002,0.740506329113924
C,meta=0.02,0.15,Binary,2,0.30000000000000004,676.34,0.43670886075949367
C,meta=0.02,0.15,MGL,2,0.30000000000000004,884.6709999999999,0.629746835443038
C,meta=0.02,0.15,Binary,2,0.3500000000000001,328.09000000000003,0.33544303797468356
C,meta=0.02,0.15,MGL,2,0.3500000000000001,463.68300000000005,0.5063291139240507
C,meta=0.02,0.15,Binary,2,0.4,143.5,0.21835443037974683
C,meta=0.02,0.15,MGL,2,0.4,229.40800000000002,0.3259493670886076
C,meta=0.02,0.15,Binary,2,0.45000000000000007,59.080000000000005,0.12658227848101267
C,meta=0.02,0.15,MGL,2,0.45000000000000007,112.41000000000001,0.21518987341772153
C,meta=0.02,0.15,Binary,2,0.5000000000000001,22.26,0.08544303797468354
C,meta=0.02,0.15,MGL,2,0.5000000000000001,55.726000000000006,0.14240506329113925
C,meta=0.02,0.15,Binary,2,0.55,8.190000000000001,0.04430379746835443
C,meta=0.02,0.15,MGL,2,0.55,29.344,0.0759493670886076
C,meta=0.02,0.15,Binary,3,0.1,5410.93,0.9113924050632911
C,meta=0.02,0.15,MGL,3,0.1,5410.93,0.9113924050632911
C,meta=0.02,0.15,Binary,3,0.15000000000000002,3643.4300000000003,0.8354430379746836
C,meta=0.02,0.15,MGL,3,0.15000000000000002,3643.4300000000003,0.8354430379746836
C,meta=0.02,0.15,Binary,3,0.2,2274.23,0.7246835443037974
C,meta=0.02,0.15,MGL,3,0.2,2274.23,0.7246835443037974
C,meta=0.02,0.15,Binary,3,0.25,1296.8200000000002,0.6265822784810127
C,meta=0.02,0.15,MGL,3,0.25,1597.393,0.7563291139240507
C,meta=0.02,0.15,Binary,3,0.30000000000000004,680.2600000000001,0.4525316455696203
C,meta=0.02,0.15,MGL,3,0.30000000000000004,888.8410000000001,0.6107594936708861
C,meta=0.02,0.15,Binary,3,0.3500000000000001,327.6,0.3639240506329114
C,meta=0.02,0.15,MGL,3,0.3500000000000001,466.96400000000006,0.5063291139240507
C,meta=0.02,0.15,Binary,3,0.4,148.61,0.25949367088607594
C,meta=0.02,0.15,MGL,3,0.4,236.726,0.35443037974683544
C,meta=0.02,0.15,Binary,3,0.45000000000000007,60.690000000000005,0.1550632911392405
C,meta=0.02,0.15,MGL,3,0.45000000000000007,116.05600000000001,0.26582278481012656
C,meta=0.02,0.15,Binary,3,0.5000000000000001,21.560000000000002,0.07911392405063292
C,meta=0.02,0.15,MGL,3,0.5000000000000001,57.138000000000005,0.18037974683544303
C,meta=0.02,0.15,Binary,3,0.55,7.840000000000001,0.056962025316455694
C,meta=0.02,0.15,MGL,3,0.55,31.111,0.13291139240506328
C,meta=0.02,0.15,Binary,4,0.1,5430.740000000001,0.9145569620253164
C,meta=0.02,0.15,MGL,4,0.1,5430.740000000001,0.9145569620253164
C,meta=0.02,0.15,Binary,4,0.15000000000000002,3651.55,0.8512658227848101
C,meta=0.02,0.15,MGL,4,0.15000000000000002,3651.55,0.8512658227848101
C,meta=0.02,0.15,Binary,4,0.2,2272.55,0.740506329113924
C,meta=0.02,0.15,MGL,4,0.2,2272.55,0.740506329113924
C,meta=0.02,0.15,Binary,4,0.25,1298.0100000000002,0.6329113924050633
C,meta=0.02,0.15,MGL,4,0.25,1609.0140000000001,0.7563291139240507
C,meta=0.02,0.15,Binary,4,0.30000000000000004,680.8900000000001,0.4936708860759494
C,meta=0.02,0.15,MGL,4,0.30000000000000004,900.0080000000002,0.6550632911392406
C,meta=0.02,0.15,Binary,4,0.3500000000000001,331.38000000000005,0.39556962025316456
C,meta=0.02,0.15,MGL,4,0.3500000000000001,468.9510000000001,0.5443037974683544
C,meta=0.02,0.15,Binary,4,0.4,145.11,0.27848101265822783
C,meta=0.02,0.15,MGL,4,0.4,232.342,0.4240506329113924
C,meta=0.02,0.15,Binary,4,0.45000000000000007,59.92000000000001,0.16772151898734178
C,meta=0.02,0.15,MGL,4,0.45000000000000007,114.53500000000001,0.3259493670886076
C,meta=0.02,0.15,Binary,4,0.5000000000000001,22.680000000000003,0.0949367088607595
C,meta=0.02,0.15,MGL,4,0.5000000000000001,57.629000000000005,0.23417721518987342
C,meta=0.02,0.15,Binary,4,0.55,7.210000000000001,0.04113924050632911
C,meta=0.02,0.15,MGL,4,0.55,30.090000000000003,0.17088607594936708
C,meta=0.02,0.15,Binary,5,0.1,5446.14,0.8639240506329114
C,meta=0.02,0.15,MGL,5,0.1,5446.14,0.8639240506329114
C,meta=0.02,0.15,Binary,5,0.15000000000000002,3650.9900000000002,0.8006329113924051
C,meta=0.02,0.15,MGL,5,0.15000000000000002,3650.9900000000002,0.8006329113924051
C,meta=0.02,0.15,Binary,5,0.2,2278.01,0.680379746835443
C,meta=0.02,0.15,MGL,5,0.2,2278.01,0.680379746835443
C,meta=0.02,0.15,Binary,5,0.25,1306.5500000000002,0.5632911392405063
C,meta=0.02,0.15,MGL,5,0.25,1612.8380000000002,0.6962025316455697
C,meta=0.02,0.15,Binary,5,0.30000000000000004,680.4000000000001,0.43670886075949367
C,meta=0.02,0.15,MGL,5,0.30000000000000004,894.7570000000002,0.6044303797468354
C,meta=0.02,0.15,Binary,5,0.3500000000000001,331.38000000000005,0.31645569620253167
C,meta=0.02,0.15,MGL,5,0.3500000000000001,472.48800000000006,0.49683544303797467
C,meta=0.02,0.15,Binary,5,0.4,149.10000000000002,0.24367088607594936
C,meta=0.02,0.15,MGL,5,0.4,237.61300000000006,0.3860759493670886
C,meta=0.02,0.15,Binary,5,0.45000000000000007,59.78000000000001,0.14873417721518986
C,meta=0.02,0.15,MGL,5,0.45000000000000007,115.373,0.2721518987341772
C,meta=0.02,0.15,Binary,5,0.5000000000000001,23.17,0.07278481012658228
C,meta=0.02,0.15,MGL,5,0.5000000000000001,56.834,0.14240506329113925
C,meta=0.02,0.15,Binary,5,0.55,8.47,0.02531645569620253
C,meta=0.02,0.15,MGL,5,0.55,29.843000000000004,0.06645569620253164
C,meta=0.02,0.15,Binary,6,0.1,5415.6900000000005,0.8892405063291139
C,meta=0.02,0.15,MGL,6,0.1,5415.6900000000005,0.8892405063291139
C,meta=0.02,0.15,Binary,6,0.15000000000000002,3648.4700000000003,0.8259493670886076
C,meta=0.02,0.15,MGL,6,0.15000000000000002,3648.4700000000003,0.8259493670886076
C,meta=0.02,0.15,Binary,6,0.2,2257.57,0.7278481012658228
C,meta=0.02,0.15,MGL,6,0.2,2257.57,0.7278481012658228
C,meta=0.02,0.15,Binary,6,0.25,1292.7600000000002,0.5822784810126582
C,meta=0.02,0.15,MGL,6,0.25,1607.0600000000004,0.7341772151898734
C,meta=0.02,0.15,Binary,6,0.30000000000000004,686.2800000000001,0.5
C,meta=0.02,0.15,MGL,6,0.30000000000000004,905.0670000000001,0.6455696202531646
C,meta=0.02,0.15,Binary,6,0.3500000000000001,335.51000000000005,0.379746835443038
C,meta=0.02,0.15,MGL,6,0.3500000000000001,475.7780000000001,0.5221518987341772
C,meta=0.02,0.15,Binary,6,0.4,152.60000000000002,0.24367088607594936
C,meta=0.02,0.15,MGL,6,0.4,240.07100000000003,0.37341772151898733
C,meta=0.02,0.15,Binary,6,0.45000000000000007,64.75,0.17405063291139242
C,meta=0.02,0.15,MGL,6,0.45000000000000007,116.58300000000001,0.2689873417721519
C,meta=0.02,0.15,Binary,6,0.5000000000000001,24.78,0.11392405063291139
C,meta=0.02,0.15,MGL,6,0.5000000000000001,56.614000000000004,0.1962025316455696
C,meta=0.02,0.15,Binary,6,0.55,7.910000000000001,0.06329113924050633
C,meta=0.02,0.15,MGL,6,0.55,27.737000000000002,0.10759493670886076
C,meta=0.02,0.15,Binary,7,0.1,5409.250000000001,0.9018987341772152
C,meta=0.02,0.15,MGL,7,0.1,5409.250000000001,0.9018987341772152
C,meta=0.02,0.15,Binary,7,0.15000000000000002,3642.6600000000003,0.8417721518987342
C,meta=0.02,0.15,MGL,7,0.15000000000000002,3642.6600000000003,0.8417721518987342
C,meta=0.02,0.15,Binary,7,0.2,2260.65,0.7689873417721519
C,meta=0.02,0.15,MGL,7,0.2,2260.65,0.7689873417721519
C,meta=0.02,0.15,Binary,7,0.25,1287.7900000000002,0.6424050632911392
C,meta=0.02,0.15,MGL,7,0.25,1588.1020000000003,0.7784810126582279
C,meta=0.02,0.15,Binary,7,0.30000000000000004,678.6500000000001,0.5189873417721519
C,meta=0.02,0.15,MGL,7,0.30000000000000004,883.883,0.6708860759493671
C,meta=0.02,0.15,Binary,7,0.3500000000000001,325.01000000000005,0.3829113924050633
C,meta=0.02,0.15,MGL,7,0.3500000000000001,460.29600000000005,0.5443037974683544
C,meta=0.02,0.15,Binary,7,0.4,144.48000000000002,0.25316455696202533
C,meta=0.02,0.15,MGL,7,0.4,232.32100000000003,0.40822784810126583
C,meta=0.02,0.15,Binary,7,0.45000000000000007,60.690000000000005,0.17405063291139242
C,meta=0.02,0.15,MGL,7,0.45000000000000007,114.933,0.27848101265822783
C,meta=0.02,0.15,Binary,7,0.5000000000000001,23.94,0.0949367088607595
C,meta=0.02,0.15,MGL,7,0.5000000000000001,57.395,0.16772151898734178
C,meta=0.02,0.15,Binary,7,0.55,9.100000000000001,0.05063291139240506
C,meta=0.02,0.15,MGL,7,0.55,30.441000000000003,0.11075949367088607
C,meta=0.02,0.15,Binary,8,0.1,5433.120000000001,0.8575949367088608
C,meta=0.02,0.15,MGL,8,0.1,5433.120000000001,0.8575949367088608
C,meta=0.02,0.15,Binary,8,0.15000000000000002,3639.3,0.7943037974683544
C,meta=0.02,0.15,MGL,8,0.15000000000000002,3639.3,0.7943037974683544
C,meta=0.02,0.15,Binary,8,0.2,2255.5400000000004,0.6867088607594937
C,meta=0.02,0.15,MGL,8,0.2,2255.5400000000004,0.6867088607594937
C,meta=0.02,0.15,Binary,8,0.25,1292.2700000000002,0.5854430379746836
C,meta=0.02,0.15,MGL,8,0.25,1599.0840000000003,0.7120253164556962
C,meta=0.02,0.15,Binary,8,0.30000000000000004,684.32,0.4873417721518987
C,meta=0.02,0.15,MGL,8,0.30000000000000004,896.0740000000001,0.6424050632911392
C,meta=0.02,0.15,Binary,8,0.3500000000000001,333.27000000000004,0.34177215189873417
C,meta=0.02,0.15,MGL,8,0.3500000000000001,466.70000000000005,0.5063291139240507
C,meta=0.02,0.15,Binary,8,0.4,148.26000000000002,0.21835443037974683
C,meta=0.02,0.15,MGL,8,0.4,228.97400000000005,0.36075949367088606
C,meta=0.02,0.15,Binary,8,0.45000000000000007,61.32000000000001,0.11708860759493671
C,meta=0.02,0.15,MGL,8,0.45000000000000007,113.787,0.25316455696202533
C,meta=0.02,0.15,Binary,8,0.5000000000000001,23.520000000000003,0.08227848101265822
C,meta=0.02,0.15,MGL,8,0.5000000000000001,56.55500000000001,0.17405063291139242
C,meta=0.02,0.15,Binary,8,0.55,8.4,0.03481012658227848
C,meta=0.02,0.15,MGL,8,0.55,29.961000000000006,0.10443037974683544
C,meta=0.02,0.15,Binary,9,0.1,5444.6,0.8829113924050633
C,meta=0.02,0.15,MGL,9,0.1,5444.6,0.8829113924050633
C,meta=0.02,0.15,Binary,9,0.15000000000000002,3661.7700000000004,0.8164556962025317
C,meta=0.02,0.15,MGL,9,0.15000000000000002,3661.7700000000004,0.8164556962025317
C,meta=0.02,0.15,Binary,9,0.2,2272.2000000000003,0.7341772151898734
C,meta=0.02,0.15,MGL,9,0.2,2272.2000000000003,0.7341772151898734
C,meta=0.02,0.15,Binary,9,0.25,1297.5900000000001,0.6455696202531646
C,meta=0.02,0.15,MGL,9,0.25,1608.4270000000004,0.7373417721518988
C,meta=0.02,0.15,Binary,9,0.30000000000000004,690.1300000000001,0.47468354430379744
C,meta=0.02,0.15,MGL,9,0.30000000000000004,902.4720000000001,0.620253164556962
C,meta=0.02,0.15,Binary,9,0.3500000000000001,332.29,0.3512658227848101
C,meta=0.02,0.15,MGL,9,0.3500000000000001,471.564,0.5126582278481012
C,meta=0.02,0.15,Binary,9,0.4,151.9,0.22784810126582278
C,meta=0.02,0.15,MGL,9,0.4,239.59,0.3860759493670886
C,meta=0.02,0.15,Binary,9,0.45000000000000007,62.02,0.14556962025316456
C,meta=0.02,0.15,MGL,9,0.45000000000000007,116.86800000000001,0.28164556962025317
C,meta=0.02,0.15,Binary,9,0.5000000000000001,23.240000000000002,0.08544303797468354
C,meta=0.02,0.15,MGL,9,0.5000000000000001,56.635000000000005,0.21518987341772153
C,meta=0.02,0.15,Binary,9,0.55,7.490000000000001,0.04113924050632911
C,meta=0.02,0.15,MGL,9,0.55,28.749000000000002,0.12974683544303797
C,meta=0.02,0.2,Binary,0,0.1,6131.02,0.8259493670886076
C,meta=0.02,0.2,MGL,0,0.1,6131.02,0.8259493670886076
C,meta=0.02,0.2,Binary,0,0.15000000000000002,4655.42,0.7436708860759493
C,meta=0.02,0.2,MGL,0,0.15000000000000002,4655.42,0.7436708860759493
C,meta=0.02,0.2,Binary,0,0.2,3375.7500000000005,0.6582278481012658
C,meta=0.02,0.2,MGL,0,0.2,3375.7500000000005,0.6582278481012658
C,meta=0.02,0.2,Binary,0,0.25,2344.3,0.5727848101265823
C,meta=0.02,0.2,MGL,0,0.25,2712.0690000000004,0.6708860759493671
C,meta=0.02,0.2,Binary,0,0.30000000000000004,1545.88,0.4525316455696203
C,meta=0.02,0.2,MGL,0,0.30000000000000004,1851.6820000000002,0.5886075949367089
C,meta=0.02,0.2,Binary,0,0.3500000000000001,970.3400000000001,0.36075949367088606
C,meta=0.02,0.2,MGL,0,0.3500000000000001,1202.4500000000003,0.4651898734177215
C,meta=0.02,0.2,Binary,0,0.4,581.5600000000001,0.26582278481012656
C,meta=0.02,0.2,MGL,0,0.4,747.897,0.3670886075949367
C,meta=0.02,0.2,Binary,0,0.45000000000000007,332.99,0.189873417721519
C,meta=0.02,0.2,MGL,0,0.45000000000000007,450.749,0.2689873417721519
C,meta=0.02,0.2,Binary,0,0.5000000000000001,178.43,0.1518987341772152
C,meta=0.02,0.2,MGL,0,0.5000000000000001,259.561,0.22151898734177214
C,meta=0.02,0.2,Binary,0,0.55,92.12,0.10759493670886076
C,meta=0.02,0.2,MGL,0,0.55,148.27900000000002,0.16455696202531644
C,meta=0.02,0.2,Binary,1,0.1,6093.64,0.8417721518987342
C,meta=0.02,0.2,MGL,1,0.1,6093.64,0.8417721518987342
C,meta=0.02,0.2,Binary,1,0.15000000000000002,4621.540000000001,0.7816455696202531
C,meta=0.02,0.2,MGL,1,0.15000000000000002,4621.540000000001,0.7816455696202531
C,meta=0.02,0.2,Binary,1,0.2,3349.57,0.689873417721519
C,meta=0.02,0.2,MGL,1,0.2,3349.57,0.689873417721519
C,meta=0.02,0.2,Binary,1,0.25,2310.0,0.5854430379746836
C,meta=0.02,0.2,MGL,1,0.25,2670.613,0.7310126582278481
C,meta=0.02,0.2,Binary,1,0.30000000000000004,1524.2500000000002,0.4810126582278481
C,meta=0.02,0.2,MGL,1,0.30000000000000004,1820.2170000000003,0.6455696202531646
C,meta=0.02,0.2,Binary,1,0.3500000000000001,960.4000000000001,0.37341772151898733
C,meta=0.02,0.2,MGL,1,0.3500000000000001,1186.185,0.5474683544303798
C,meta=0.02,0.2,Binary,1,0.4,574.84,0.29430379746835444
C,meta=0.02,0.2,MGL,1,0.4,741.739,0.4430379746835443
C,meta=0.02,0.2,Binary,1,0.45000000000000007,324.45000000000005,0.22468354430379747
C,meta=0.02,0.2,MGL,1,0.45000000000000007,439.4630000000001,0.3291139240506329
C,meta=0.02,0.2,Binary,1,0.5000000000000001,173.39000000000001,0.16772151898734178
C,meta=0.02,0.2,MGL,1,0.5000000000000001,252.56300000000002,0.2563291139240506
C,meta=0.02,0.2,Binary,1,0.55,87.36000000000001,0.10759493670886076
C,meta=0.02,0.2,MGL,1,0.55,142.32000000000002,0.17088607594936708
C,meta=0.02,0.2,Binary,2,0.1,6108.830000000001,0.8322784810126582
C,meta=0.02,0.2,MGL,2,0.1,6108.830000000001,0.8322784810126582
C,meta=0.02,0.2,Binary,2,0.15000000000000002,4632.6,0.7341772151898734
C,meta=0.02,0.2,MGL,2,0.15000000000000002,4632.6,0.7341772151898734
C,meta=0.02,0.2,Binary,2,0.2,3354.1200000000003,0.6582278481012658
C,meta=0.02,0.2,MGL,2,0.2,3354.1200000000003,0.6582278481012658
C,meta=0.02,0.2,Binary,2,0.25,2329.8100000000004,0.5316455696202531
C,meta=0.02,0.2,MGL,2,0.25,2684.1240000000003,0.6708860759493671
C,meta=0.02,0.2,Binary,2,0.30000000000000004,1524.7400000000002,0.45569620253164556
C,meta=0.02,0.2,MGL,2,0.30000000000000004,1818.4780000000003,0.5822784810126582
C,meta=0.02,0.2,Binary,2,0.3500000000000001,961.6600000000001,0.3575949367088608
C,meta=0.02,0.2,MGL,2,0.3500000000000001,1187.7590000000002,0.44936708860759494
C,meta=0.02,0.2,Binary,2,0.4,576.73,0.26582278481012656
C,meta=0.02,0.2,MGL,2,0.4,740.937,0.3449367088607595
C,meta=0.02,0.2,Binary,2,0.45000000000000007,327.74,0.20253164556962025
C,meta=0.02,0.2,MGL,2,0.45000000000000007,445.29200000000003,0.2721518987341772
C,meta=0.02,0.2,Binary,2,0.5000000000000001,168.91000000000003,0.12974683544303797
C,meta=0.02,0.2,MGL,2,0.5000000000000001,250.18000000000004,0.18037974683544303
C,meta=0.02,0.2,Binary,2,0.55,90.37,0.10443037974683544
C,meta=0.02,0.2,MGL,2,0.55,144.67100000000002,0.13291139240506328
C,meta=0.02,0.2,Binary,3,0.1,6114.290000000001,0.8417721518987342
C,meta=0.02,0.2,MGL,3,0.1,6114.290000000001,0.8417721518987342
C,meta=0.02,0.2,Binary,3,0.15000000000000002,4632.950000000001,0.7689873417721519
C,meta=0.02,0.2,MGL,3,0.15000000000000002,4632.950000000001,0.7689873417721519
C,meta=0.02,0.2,Binary,3,0.2,3383.8,0.6835443037974683
C,meta=0.02,0.2,MGL,3,0.2,3383.8,0.6835443037974683
C,meta=0.02,0.2,Binary,3,0.25,2344.09,0.5981012658227848
C,meta=0.02,0.2,MGL,3,0.25,2701.029,0.6993670886075949
C,meta=0.02,0.2,Binary,3,0.30000000000000004,1546.2300000000002,0.46835443037974683
C,meta=0.02,0.2,MGL,3,0.30000000000000004,1836.7260000000003,0.569620253164557
C,meta=0.02,0.2,Binary,3,0.3500000000000001,972.8600000000001,0.3860759493670886
C,meta=0.02,0.2,MGL,3,0.3500000000000001,1198.1910000000003,0.48417721518987344
C,meta=0.02,0.2,Binary,3,0.4,580.44,0.310126582278481
C,meta=0.02,0.2,MGL,3,0.4,749.8480000000001,0.379746835443038
C,meta=0.02,0.2,Binary,3,0.45000000000000007,327.46000000000004,0.24050632911392406
C,meta=0.02,0.2,MGL,3,0.45000000000000007,450.595,0.310126582278481
C,meta=0.02,0.2,Binary,3,0.5000000000000001,177.52,0.16455696202531644
C,meta=0.02,0.2,MGL,3,0.5000000000000001,263.00100000000003,0.24367088607594936
C,meta=0.02,0.2,Binary,3,0.55,90.86000000000001,0.09177215189873418
C,meta=0.02,0.2,MGL,3,0.55,149.75400000000002,0.1518987341772152
C,meta=0.02,0.2,Binary,4,0.1,6129.410000000001,0.8639240506329114
C,meta=0.02,0.2,MGL,4,0.1,6129.410000000001,0.8639240506329114
C,meta=0.02,0.2,Binary,4,0.15000000000000002,4654.72,0.7784810126582279
C,meta=0.02,0.2,MGL,4,0.15000000000000002,4654.72,0.7784810126582279
C,meta=0.02,0.2,Binary,4,0.2,3375.7500000000005,0.689873417721519
C,meta=0.02,0.2,MGL,4,0.2,3375.7500000000005,0.689873417721519
C,meta=0.02,0.2,Binary,4,0.25,2349.0600000000004,0.6075949367088608
C,meta=0.02,0.2,MGL,4,0.25,2723.0180000000005,0.7056962025316456
C,meta=0.02,0.2,Binary,4,0.30000000000000004,1553.7200000000003,0.5031645569620253
C,meta=0.02,0.2,MGL,4,0.30000000000000004,1861.7100000000003,0.6170886075949367
C,meta=0.02,0.2,Binary,4,0.3500000000000001,975.5900000000001,0.41139240506329117
C,meta=0.02,0.2,MGL,4,0.3500000000000001,1211.39,0.5221518987341772
C,meta=0.02,0.2,Binary,4,0.4,578.9000000000001,0.3512658227848101
C,meta=0.02,0.2,MGL,4,0.4,749.6850000000002,0.4620253164556962
C,meta=0.02,0.2,Binary,4,0.45000000000000007,330.54,0.2563291139240506
C,meta=0.02,0.2,MGL,4,0.45000000000000007,448.88800000000003,0.3639240506329114
C,meta=0.02,0.2,Binary,4,0.5000000000000001,175.63000000000002,0.17405063291139242
C,meta=0.02,0.2,MGL,4,0.5000000000000001,260.22900000000004,0.2974683544303797
C,meta=0.02,0.2,Binary,4,0.55,91.98,0.12658227848101267
C,meta=0.02,0.2,MGL,4,0.55,150.84000000000003,0.23417721518987342
C,meta=0.02,0.2,Binary,5,0.1,6124.860000000001,0.8069620253164557
C,meta=0.02,0.2,MGL,5,0.1,6124.860000000001,0.8069620253164557
C,meta=0.02,0.2,Binary,5,0.15000000000000002,4656.75,0.7341772151898734
C,meta=0.02,0.2,MGL,5,0.15000000000000002,4656.75,0.7341772151898734
C,meta=0.02,0.2,Binary,5,0.2,3382.1200000000003,0.629746835443038
C,meta=0.02,0.2,MGL,5,0.2,3382.1200000000003,0.629746835443038
C,meta=0.02,0.2,Binary,5,0.25,2350.32,0.5316455696202531
C,meta=0.02,0.2,MGL,5,0.25,2723.7450000000003,0.6613924050632911
C,meta=0.02,0.2,Binary,5,0.30000000000000004,1557.43,0.4525316455696203
C,meta=0.02,0.2,MGL,5,0.30000000000000004,1860.496,0.5727848101265823
C,meta=0.02,0.2,Binary,5,0.3500000000000001,980.0000000000001,0.34810126582278483
C,meta=0.02,0.2,MGL,5,0.3500000000000001,1212.954,0.49050632911392406
C,meta=0.02,0.2,Binary,5,0.4,576.1700000000001,0.2848101265822785
C,meta=0.02,0.2,MGL,5,0.4,746.1050000000001,0.3924050632911392
C,meta=0.02,0.2,Binary,5,0.45000000000000007,328.44000000000005,0.20253164556962025
C,meta=0.02,0.2,MGL,5,0.45000000000000007,447.7400000000001,0.2848101265822785
C,meta=0.02,0.2,Binary,5,0.5000000000000001,178.85000000000002,0.14556962025316456
C,meta=0.02,0.2,MGL,5,0.5000000000000001,261.391,0.2088607594936709
C,meta=0.02,0.2,Binary,5,0.55,92.33000000000001,0.08227848101265822
C,meta=0.02,0.2,MGL,5,0.55,148.99200000000002,0.1360759493670886
C,meta=0.02,0.2,Binary,6,0.1,6101.410000000001,0.8354430379746836
C,meta=0.02,0.2,MGL,6,0.1,6101.410000000001,0.8354430379746836
C,meta=0.02,0.2,Binary,6,0.15000000000000002,4646.46,0.7658227848101266
C,meta=0.02,0.2,MGL,6,0.15000000000000002,4646.46,0.7658227848101266
C,meta=0.02,0.2,Binary,6,0.2,3380.9300000000003,0.6772151898734177
C,meta=0.02,0.2,MGL,6,0.2,3380.9300000000003,0.6772151898734177
C,meta=0.02,0.2,Binary,6,0.25,2335.0600000000004,0.5727848101265823
C,meta=0.02,0.2,MGL,6,0.25,2703.9990000000007,0.6613924050632911
C,meta=0.02,0.2,Binary,6,0.30000000000000004,1539.0200000000002,0.4936708860759494
C,meta=0.02,0.2,MGL,6,0.30000000000000004,1849.2020000000002,0.5981012658227848
C,meta=0.02,0.2,Binary,6,0.3500000000000001,973.9800000000001,0.40822784810126583
C,meta=0.02,0.2,MGL,6,0.3500000000000001,1210.0080000000003,0.509493670886076
C,meta=0.02,0.2,Binary,6,0.4,582.0500000000001,0.29430379746835444
C,meta=0.02,0.2,MGL,6,0.4,757.1340000000001,0.3829113924050633
C,meta=0.02,0.2,Binary,6,0.45000000000000007,334.95000000000005,0.2310126582278481
C,meta=0.02,0.2,MGL,6,0.45000000000000007,454.2540000000001,0.29430379746835444
C,meta=0.02,0.2,Binary,6,0.5000000000000001,182.42000000000002,0.16772151898734178
C,meta=0.02,0.2,MGL,6,0.5000000000000001,263.432,0.23417721518987342
C,meta=0.02,0.2,Binary,6,0.55,96.53000000000002,0.12341772151898735
C,meta=0.02,0.2,MGL,6,0.55,151.75600000000003,0.18354430379746836
C,meta=0.02,0.2,Binary,7,0.1,6101.830000000001,0.8481012658227848
C,meta=0.02,0.2,MGL,7,0.1,6101.830000000001,0.8481012658227848
C,meta=0.02,0.2,Binary,7,0.15000000000000002,4638.55,0.7974683544303798
C,meta=0.02,0.2,MGL,7,0.15000000000000002,4638.55,0.7974683544303798
C,meta=0.02,0.2,Binary,7,0.2,3366.7200000000003,0.6962025316455697
C,meta=0.02,0.2,MGL,7,0.2,3366.7200000000003,0.6962025316455697
C,meta=0.02,0.2,Binary,7,0.25,2339.96,0.6139240506329114
C,meta=0.02,0.2,MGL,7,0.25,2696.5299999999997,0.7215189873417721
C,meta=0.02,0.2,Binary,7,0.30000000000000004,1539.0200000000002,0.5189873417721519
C,meta=0.02,0.2,MGL,7,0.30000000000000004,1833.3390000000002,0.6455696202531646
C,meta=0.02,0.2,Binary,7,0.3500000000000001,967.33,0.4208860759493671
C,meta=0.02,0.2,MGL,7,0.3500000000000001,1192.44,0.5348101265822784
C,meta=0.02,0.2,Binary,7,0.4,577.9200000000001,0.3291139240506329
C,meta=0.02,0.2,MGL,7,0.4,742.0100000000001,0.41455696202531644
C,meta=0.02,0.2,Binary,7,0.45000000000000007,323.54,0.22784810126582278
C,meta=0.02,0.2,MGL,7,0.45000000000000007,440.264,0.3037974683544304
C,meta=0.02,0.2,Binary,7,0.5000000000000001,176.05,0.16455696202531644
C,meta=0.02,0.2,MGL,7,0.5000000000000001,259.39300000000003,0.22784810126582278
C,meta=0.02,0.2,Binary,7,0.55,89.25000000000001,0.0981012658227848
C,meta=0.02,0.2,MGL,7,0.55,145.979,0.16139240506329114
C,meta=0.02,0.2,Binary,8,0.1,6122.130000000001,0.8069620253164557
C,meta=0.02,0.2,MGL,8,0.1,6122.130000000001,0.8069620253164557
C,meta=0.02,0.2,Binary,8,0.15000000000000002,4641.14,0.7215189873417721
C,meta=0.02,0.2,MGL,8,0.15000000000000002,4641.14,0.7215189873417721
